Info 0    [17:40:56.003] Starting TS Server
Info 2339 [18:09:29.407] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2340 [18:09:29.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 619 structureChanged: false Elapsed: 41.871868999674916ms
Info 2341 [18:09:29.449] Different program with same set of files:: structureIsReused:: 2
Info 2342 [18:09:29.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2343 [18:09:29.693] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 620 structureChanged: false Elapsed: 26.8517689993605ms
Info 2344 [18:09:29.693] Different program with same set of files:: structureIsReused:: 2
Info 2345 [18:09:29.735] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2346 [18:09:29.771] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 621 structureChanged: false Elapsed: 35.97165500000119ms
Info 2347 [18:09:29.771] Different program with same set of files:: structureIsReused:: 2
Info 2348 [18:09:29.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2349 [18:09:29.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 622 structureChanged: false Elapsed: 28.027684999629855ms
Info 2350 [18:09:29.883] Different program with same set of files:: structureIsReused:: 2
Info 2351 [18:09:29.961] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2352 [18:09:30.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 623 structureChanged: false Elapsed: 42.219815999269485ms
Info 2353 [18:09:30.003] Different program with same set of files:: structureIsReused:: 2
Info 2354 [18:09:30.105] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2355 [18:09:30.144] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 624 structureChanged: false Elapsed: 38.411437000148ms
Info 2356 [18:09:30.144] Different program with same set of files:: structureIsReused:: 2
Info 2357 [18:09:30.185] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2358 [18:09:30.218] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 625 structureChanged: false Elapsed: 32.68732499983162ms
Info 2359 [18:09:30.218] Different program with same set of files:: structureIsReused:: 2
Info 2360 [18:09:31.887] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2361 [18:09:31.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 626 structureChanged: false Elapsed: 44.655730000697076ms
Info 2362 [18:09:31.931] Different program with same set of files:: structureIsReused:: 2
Info 2363 [18:09:31.979] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2364 [18:09:32.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 627 structureChanged: false Elapsed: 24.66843600012362ms
Info 2365 [18:09:32.004] Different program with same set of files:: structureIsReused:: 2
Info 2366 [18:09:32.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2367 [18:09:32.052] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 628 structureChanged: false Elapsed: 19.8451540004462ms
Info 2368 [18:09:32.052] Different program with same set of files:: structureIsReused:: 2
Info 2369 [18:09:32.082] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2370 [18:09:32.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 629 structureChanged: false Elapsed: 22.888844000175595ms
Info 2371 [18:09:32.105] Different program with same set of files:: structureIsReused:: 2
Info 2372 [18:09:32.136] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2373 [18:09:32.173] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 630 structureChanged: false Elapsed: 36.90399699937552ms
Info 2374 [18:09:32.173] Different program with same set of files:: structureIsReused:: 2
Info 2375 [18:09:32.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2376 [18:09:32.220] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 631 structureChanged: false Elapsed: 21.052159999497235ms
Info 2377 [18:09:32.220] Different program with same set of files:: structureIsReused:: 2
Info 2378 [18:09:32.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2379 [18:09:32.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 632 structureChanged: false Elapsed: 24.01671800017357ms
Info 2380 [18:09:32.271] Different program with same set of files:: structureIsReused:: 2
Info 2381 [18:09:56.146] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2382 [18:09:56.228] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 633 structureChanged: false Elapsed: 82.31933799944818ms
Info 2383 [18:09:56.228] Different program with same set of files:: structureIsReused:: 2
Info 2384 [18:09:58.965] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2385 [18:09:59.014] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 634 structureChanged: false Elapsed: 49.2198360003531ms
Info 2386 [18:09:59.014] Different program with same set of files:: structureIsReused:: 2
Info 2387 [18:10:00.137] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2388 [18:10:00.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 635 structureChanged: false Elapsed: 60.002371000126004ms
Info 2389 [18:10:00.197] Different program with same set of files:: structureIsReused:: 2
Info 2390 [18:10:00.553] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2391 [18:10:00.633] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 636 structureChanged: false Elapsed: 80.71062800008804ms
Info 2392 [18:10:00.633] Different program with same set of files:: structureIsReused:: 2
Info 2393 [18:10:03.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2394 [18:10:03.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 637 structureChanged: false Elapsed: 74.94374900031835ms
Info 2395 [18:10:03.985] Different program with same set of files:: structureIsReused:: 2
Info 2396 [18:10:05.082] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2397 [18:10:05.134] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 638 structureChanged: false Elapsed: 52.20575600024313ms
Info 2398 [18:10:05.134] Different program with same set of files:: structureIsReused:: 2
Info 2399 [18:10:05.961] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2400 [18:10:06.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 639 structureChanged: false Elapsed: 58.88624999951571ms
Info 2401 [18:10:06.020] Different program with same set of files:: structureIsReused:: 2
Info 2402 [18:50:53.527] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2403 [18:50:53.602] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 640 structureChanged: false Elapsed: 68.16555799916387ms
Info 2404 [18:50:53.602] Different program with same set of files:: structureIsReused:: 2
Info 2405 [18:50:56.327] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2406 [18:50:56.353] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 641 structureChanged: false Elapsed: 25.97269899956882ms
Info 2407 [18:50:56.353] Different program with same set of files:: structureIsReused:: 2
Info 2408 [18:51:30.006] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2409 [18:51:30.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 642 structureChanged: false Elapsed: 94.29381299950182ms
Info 2410 [18:51:30.101] Different program with same set of files:: structureIsReused:: 2
Info 2411 [18:51:30.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2412 [18:51:30.948] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 643 structureChanged: false Elapsed: 70.7216069996357ms
Info 2413 [18:51:30.948] Different program with same set of files:: structureIsReused:: 2
Info 2414 [18:51:31.575] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2415 [18:51:31.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 644 structureChanged: false Elapsed: 66.41239000111818ms
Info 2416 [18:51:31.641] Different program with same set of files:: structureIsReused:: 2
Info 2417 [18:51:32.011] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2418 [18:51:32.036] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 645 structureChanged: false Elapsed: 24.786747999489307ms
Info 2419 [18:51:32.036] Different program with same set of files:: structureIsReused:: 2
Info 2420 [18:51:32.587] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2421 [18:51:32.614] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 646 structureChanged: false Elapsed: 27.239679999649525ms
Info 2422 [18:51:32.614] Different program with same set of files:: structureIsReused:: 2
Info 2423 [18:51:32.860] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2424 [18:51:32.881] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 647 structureChanged: false Elapsed: 20.50909199938178ms
Info 2425 [18:51:32.881] Different program with same set of files:: structureIsReused:: 2
Info 2426 [18:51:33.596] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2427 [18:51:33.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 648 structureChanged: false Elapsed: 64.37277499958873ms
Info 2428 [18:51:33.661] Different program with same set of files:: structureIsReused:: 2
Info 2429 [18:51:33.682] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2430 [18:51:33.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 649 structureChanged: false Elapsed: 33.1225579995662ms
Info 2431 [18:51:33.716] Different program with same set of files:: structureIsReused:: 2
Info 2432 [18:51:34.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2433 [18:51:34.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 650 structureChanged: false Elapsed: 24.63070499897003ms
Info 2434 [18:51:34.142] Different program with same set of files:: structureIsReused:: 2
Info 2435 [18:51:34.434] getCompletionData: Get current token: 0.0187780000269413
Info 2436 [18:51:34.434] getCompletionData: Is inside comment: 0.009788000956177711
Info 2437 [18:51:34.434] getCompletionData: Get previous token 1: 0.07533999904990196
Info 2438 [18:51:34.435] getCompletionsAtPosition: isCompletionListBlocker: 0.37920800037682056
Info 2439 [18:51:34.440] getCompletionData: Semantic work: 4.851278999820352
Info 2440 [18:51:34.441] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0029629990458488464
Info 2441 [18:51:35.282] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2442 [18:51:35.336] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 651 structureChanged: false Elapsed: 53.75694799982011ms
Info 2443 [18:51:35.337] Different program with same set of files:: structureIsReused:: 2
Info 2444 [18:51:53.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2445 [18:51:53.781] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 652 structureChanged: false Elapsed: 55.14225799962878ms
Info 2446 [18:51:53.781] Different program with same set of files:: structureIsReused:: 2
Info 2447 [18:51:54.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2448 [18:51:54.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 653 structureChanged: false Elapsed: 69.20225399918854ms
Info 2449 [18:51:54.670] Different program with same set of files:: structureIsReused:: 2
Info 2450 [18:53:02.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2451 [18:53:02.181] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 654 structureChanged: false Elapsed: 66.38393699936569ms
Info 2452 [18:53:02.181] Different program with same set of files:: structureIsReused:: 2
Info 2453 [18:53:02.955] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2454 [18:53:03.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 655 structureChanged: false Elapsed: 64.33081099949777ms
Info 2455 [18:53:03.020] Different program with same set of files:: structureIsReused:: 2
Info 2456 [18:53:05.871] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2457 [18:53:05.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 656 structureChanged: false Elapsed: 67.20221200026572ms
Info 2458 [18:53:05.938] Different program with same set of files:: structureIsReused:: 2
Info 2459 [18:53:06.568] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2460 [18:53:06.599] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 657 structureChanged: false Elapsed: 31.54513500072062ms
Info 2461 [18:53:06.599] Different program with same set of files:: structureIsReused:: 2
Info 2462 [18:53:08.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2463 [18:53:08.387] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 658 structureChanged: false Elapsed: 71.35804799944162ms
Info 2464 [18:53:08.387] Different program with same set of files:: structureIsReused:: 2
Info 2465 [18:55:36.179] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2466 [18:55:36.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 659 structureChanged: false Elapsed: 68.65264100022614ms
Info 2467 [18:55:36.254] Different program with same set of files:: structureIsReused:: 2
Info 2468 [18:55:36.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2469 [18:55:36.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 660 structureChanged: false Elapsed: 26.803921999409795ms
Info 2470 [18:55:36.596] Different program with same set of files:: structureIsReused:: 2
